Region,Virus,WeekNumber,Week-end-date,tests,detections,positivity
Quebec,HCoV,29,2024-07-20,"1,169",7,0.6
Quebec,HCoV,30,2024-07-27,"1,147",13,1.1
Quebec,HCoV,31,2024-08-03,"1,079",6,0.6
Quebec,HCoV,32,2024-08-10,"1,428",14,1
Quebec,HCoV,33,2024-08-17,"1,410",13,0.9
Quebec,HCoV,34,2024-08-24,"1,374",26,1.9
Territories,SARS-CoV-2,35,2023-09-02,122,14,11.5
Territories,SARS-CoV-2,36,2023-09-09,129,22,17.1
Territories,SARS-CoV-2,37,2023-09-16,149,15,10.1
Territories,SARS-CoV-2,38,2023-09-23,174,18,10.3
Territories,SARS-CoV-2,39,2023-09-30,186,24,12.9
Territories,SARS-CoV-2,40,2023-10-07,196,24,12.2
Territories,SARS-CoV-2,41,2023-10-14,177,26,14.7
Territories,SARS-CoV-2,42,2023-10-21,190,33,17.4
Territories,SARS-CoV-2,43,2023-10-28,200,35,17.5
Territories,SARS-CoV-2,44,2023-11-04,194,31,16
Territories,SARS-CoV-2,45,2023-11-11,185,20,10.8
Territories,SARS-CoV-2,46,2023-11-18,215,11,5.1
Territories,SARS-CoV-2,47,2023-11-25,189,12,6.3
Territories,SARS-CoV-2,48,2023-12-02,249,19,7.6
Territories,SARS-CoV-2,49,2023-12-09,387,27,7
Territories,SARS-CoV-2,50,2023-12-16,338,21,6.2
Territories,SARS-CoV-2,51,2023-12-23,365,36,9.9
Territories,SARS-CoV-2,52,2023-12-30,258,13,5
Territories,SARS-CoV-2,1,2024-01-06,293,21,7.2
Territories,SARS-CoV-2,2,2024-01-13,252,16,6.3
Territories,SARS-CoV-2,3,2024-01-20,167,7,4.2
Territories,SARS-CoV-2,4,2024-01-27,198,8,4
Territories,SARS-CoV-2,5,2024-02-03,172,10,5.8
Territories,SARS-CoV-2,6,2024-02-10,196,14,7.1
Territories,SARS-CoV-2,7,2024-02-17,198,14,7.1
Territories,SARS-CoV-2,8,2024-02-24,283,29,10.2
Territories,SARS-CoV-2,9,2024-03-02,217,14,6.5
Territories,SARS-CoV-2,10,2024-03-09,304,19,6.2
Territories,SARS-CoV-2,11,2024-03-16,293,22,7.5
Territories,SARS-CoV-2,12,2024-03-23,305,16,5.2
Territories,SARS-CoV-2,13,2024-03-30,272,20,7.4
Territories,SARS-CoV-2,14,2024-04-06,273,14,5.1
Territories,SARS-CoV-2,15,2024-04-13,270,16,5.9
Territories,SARS-CoV-2,16,2024-04-20,234,13,5.6
Territories,SARS-CoV-2,17,2024-04-27,238,20,8.4
Territories,SARS-CoV-2,18,2024-05-04,239,33,13.8
Territories,SARS-CoV-2,19,2024-05-11,233,28,12
Territories,SARS-CoV-2,20,2024-05-18,232,12,5.2
Territories,SARS-CoV-2,21,2024-05-25,219,8,3.7
Territories,SARS-CoV-2,22,2024-06-01,218,9,4.1
Territories,SARS-CoV-2,23,2024-06-08,222,19,8.6
Territories,SARS-CoV-2,24,2024-06-15,205,34,16.6
Territories,SARS-CoV-2,25,2024-06-22,203,21,10.3
Territories,SARS-CoV-2,26,2024-06-29,194,14,7.2
Territories,SARS-CoV-2,27,2024-07-06,157,15,9.6
Territories,SARS-CoV-2,28,2024-07-13,133,11,8.3
Territories,SARS-CoV-2,29,2024-07-20,140,11,7.9
Territories,SARS-CoV-2,30,2024-07-27,126,15,11.9
Territories,SARS-CoV-2,31,2024-08-03,136,15,11
Territories,SARS-CoV-2,32,2024-08-10,164,12,7.3
Territories,SARS-CoV-2,33,2024-08-17,72,9,12.5
Territories,SARS-CoV-2,34,2024-08-24,70,5,7.1
Territories,Influenza,35,2023-09-02,84,2,2.4
Territories,Influenza,36,2023-09-09,93,0,0
Territories,Influenza,37,2023-09-16,92,0,0
Territories,Influenza,38,2023-09-23,94,0,0
Territories,Influenza,39,2023-09-30,125,0,0
Territories,Influenza,40,2023-10-07,118,0,0
Territories,Influenza,41,2023-10-14,114,0,0
Territories,Influenza,42,2023-10-21,125,0,0
Territories,Influenza,43,2023-10-28,114,1,0.9
Territories,Influenza,44,2023-11-04,144,3,2.1
Territories,Influenza,45,2023-11-11,125,5,4
Territories,Influenza,46,2023-11-18,121,3,2.5
Territories,Influenza,47,2023-11-25,132,20,15.2
Territories,Influenza,48,2023-12-02,149,58,38.9
Territories,Influenza,49,2023-12-09,261,130,49.8
Territories,Influenza,50,2023-12-16,285,161,56.5
Territories,Influenza,51,2023-12-23,280,113,40.4
Territories,Influenza,52,2023-12-30,205,95,46.3
Territories,Influenza,1,2024-01-06,248,83,33.5
Territories,Influenza,2,2024-01-13,233,38,16.3
Territories,Influenza,3,2024-01-20,140,8,5.7
Territories,Influenza,4,2024-01-27,179,5,2.8
Territories,Influenza,5,2024-02-03,134,7,5.2
Territories,Influenza,6,2024-02-10,159,5,3.1
Territories,Influenza,7,2024-02-17,145,18,12.4
Territories,Influenza,8,2024-02-24,188,19,10.1
Territories,Influenza,9,2024-03-02,166,26,15.7
Territories,Influenza,10,2024-03-09,231,28,12.1
Territories,Influenza,11,2024-03-16,228,21,9.2
Territories,Influenza,12,2024-03-23,260,59,22.7
Territories,Influenza,13,2024-03-30,228,55,24.1
Territories,Influenza,14,2024-04-06,221,47,21.3
Territories,Influenza,15,2024-04-13,234,34,14.5
Territories,Influenza,16,2024-04-20,191,14,7.3
Territories,Influenza,17,2024-04-27,201,9,4.5
Territories,Influenza,18,2024-05-04,193,10,5.2
Territories,Influenza,19,2024-05-11,213,14,6.6
Territories,Influenza,20,2024-05-18,194,15,7.7
Territories,Influenza,21,2024-05-25,184,12,6.5
Territories,Influenza,22,2024-06-01,189,2,1.1
Territories,Influenza,23,2024-06-08,176,6,3.4
Territories,Influenza,24,2024-06-15,166,3,1.8
Territories,Influenza,25,2024-06-22,168,11,6.5
Territories,Influenza,26,2024-06-29,154,8,5.2
Territories,Influenza,27,2024-07-06,117,3,2.6
Territories,Influenza,28,2024-07-13,109,0,0
Territories,Influenza,29,2024-07-20,111,2,1.8
Territories,Influenza,30,2024-07-27,90,1,1.1
Territories,Influenza,31,2024-08-03,102,3,2.9
Territories,Influenza,32,2024-08-10,140,3,2.1
Territories,Influenza,33,2024-08-17,65,1,1.5
Territories,Influenza,34,2024-08-24,60,2,3.3
Territories,Influenza A,35,2023-09-02,84,2,2.4
Territories,Influenza A,36,2023-09-09,93,0,0
Territories,Influenza A,37,2023-09-16,92,0,0
Territories,Influenza A,38,2023-09-23,94,0,0
Territories,Influenza A,39,2023-09-30,125,0,0
Territories,Influenza A,40,2023-10-07,118,0,0
Territories,Influenza A,41,2023-10-14,114,0,0
Territories,Influenza A,42,2023-10-21,125,0,0
Territories,Influenza A,43,2023-10-28,114,1,0.9
Territories,Influenza A,44,2023-11-04,144,3,2.1
Territories,Influenza A,45,2023-11-11,125,5,4
Territories,Influenza A,46,2023-11-18,121,3,2.5
Territories,Influenza A,47,2023-11-25,132,20,15.2
Territories,Influenza A,48,2023-12-02,149,58,38.9
Territories,Influenza A,49,2023-12-09,261,130,49.8
Territories,Influenza A,50,2023-12-16,285,161,56.5
Territories,Influenza A,51,2023-12-23,280,113,40.4
Territories,Influenza A,52,2023-12-30,205,95,46.3
Territories,Influenza A,1,2024-01-06,248,83,33.5
Territories,Influenza A,2,2024-01-13,233,37,15.9
Territories,Influenza A,3,2024-01-20,140,8,5.7
Territories,Influenza A,4,2024-01-27,179,5,2.8
Territories,Influenza A,5,2024-02-03,134,3,2.2
Territories,Influenza A,6,2024-02-10,159,0,0
Territories,Influenza A,7,2024-02-17,145,2,1.4
Territories,Influenza A,8,2024-02-24,188,1,0.5
Territories,Influenza A,9,2024-03-02,166,4,2.4
Territories,Influenza A,10,2024-03-09,231,5,2.2
Territories,Influenza A,11,2024-03-16,228,1,0.4
Territories,Influenza A,12,2024-03-23,260,8,3.1
Territories,Influenza A,13,2024-03-30,228,2,0.9
Territories,Influenza A,14,2024-04-06,221,1,0.5
Territories,Influenza A,15,2024-04-13,234,6,2.6
Territories,Influenza A,16,2024-04-20,191,0,0
Territories,Influenza A,17,2024-04-27,201,0,0
Territories,Influenza A,18,2024-05-04,193,0,0
Territories,Influenza A,19,2024-05-11,213,1,0.5
Territories,Influenza A,20,2024-05-18,194,1,0.5
Territories,Influenza A,21,2024-05-25,184,1,0.5
Territories,Influenza A,22,2024-06-01,189,1,0.5
Territories,Influenza A,23,2024-06-08,176,0,0
Territories,Influenza A,24,2024-06-15,166,1,0.6
Territories,Influenza A,25,2024-06-22,168,0,0
Territories,Influenza A,26,2024-06-29,154,2,1.3
Territories,Influenza A,27,2024-07-06,117,1,0.9
Territories,Influenza A,28,2024-07-13,109,0,0
Territories,Influenza A,29,2024-07-20,111,1,0.9
Territories,Influenza A,30,2024-07-27,90,1,1.1
Territories,Influenza A,31,2024-08-03,102,0,0
Territories,Influenza A,32,2024-08-10,140,0,0
Territories,Influenza A,33,2024-08-17,65,1,1.5
Territories,Influenza A,34,2024-08-24,60,2,3.3
Territories,Influenza B,35,2023-09-02,84,0,0
Territories,Influenza B,36,2023-09-09,93,0,0
Territories,Influenza B,37,2023-09-16,92,0,0
Territories,Influenza B,38,2023-09-23,94,0,0
Territories,Influenza B,39,2023-09-30,125,0,0
Territories,Influenza B,40,2023-10-07,118,0,0
Territories,Influenza B,41,2023-10-14,114,0,0
Territories,Influenza B,42,2023-10-21,125,0,0
Territories,Influenza B,43,2023-10-28,114,0,0
Territories,Influenza B,44,2023-11-04,144,0,0
Territories,Influenza B,45,2023-11-11,125,0,0
Territories,Influenza B,46,2023-11-18,121,0,0
Territories,Influenza B,47,2023-11-25,132,0,0
Territories,Influenza B,48,2023-12-02,149,0,0
Territories,Influenza B,49,2023-12-09,261,0,0
Territories,Influenza B,50,2023-12-16,285,0,0
Territories,Influenza B,51,2023-12-23,280,0,0
Territories,Influenza B,52,2023-12-30,205,0,0
Territories,Influenza B,1,2024-01-06,248,0,0
Territories,Influenza B,2,2024-01-13,233,1,0.4
Territories,Influenza B,3,2024-01-20,140,0,0
Territories,Influenza B,4,2024-01-27,179,0,0
Territories,Influenza B,5,2024-02-03,134,4,3
Territories,Influenza B,6,2024-02-10,159,5,3.1
Territories,Influenza B,7,2024-02-17,145,16,11
Territories,Influenza B,8,2024-02-24,188,18,9.6
Territories,Influenza B,9,2024-03-02,166,22,13.3
Territories,Influenza B,10,2024-03-09,231,23,10
Territories,Influenza B,11,2024-03-16,228,20,8.8
Territories,Influenza B,12,2024-03-23,260,51,19.6
Territories,Influenza B,13,2024-03-30,228,53,23.2
Territories,Influenza B,14,2024-04-06,221,46,20.8
Territories,Influenza B,15,2024-04-13,234,28,12
Territories,Influenza B,16,2024-04-20,191,14,7.3
Territories,Influenza B,17,2024-04-27,201,9,4.5
Territories,Influenza B,18,2024-05-04,193,10,5.2
Territories,Influenza B,19,2024-05-11,213,13,6.1
Territories,Influenza B,20,2024-05-18,194,14,7.2
Territories,Influenza B,21,2024-05-25,184,11,6
Territories,Influenza B,22,2024-06-01,189,1,0.5
Territories,Influenza B,23,2024-06-08,176,6,3.4
Territories,Influenza B,24,2024-06-15,166,2,1.2
Territories,Influenza B,25,2024-06-22,168,11,6.5
Territories,Influenza B,26,2024-06-29,154,6,3.9
Territories,Influenza B,27,2024-07-06,117,2,1.7
Territories,Influenza B,28,2024-07-13,109,0,0
Territories,Influenza B,29,2024-07-20,111,1,0.9
Territories,Influenza B,30,2024-07-27,90,0,0
Territories,Influenza B,31,2024-08-03,102,3,2.9
Territories,Influenza B,32,2024-08-10,140,3,2.1
Territories,Influenza B,33,2024-08-17,65,0,0
Territories,Influenza B,34,2024-08-24,60,0,0
Territories,RSV,35,2023-09-02,84,1,1.2
Territories,RSV,36,2023-09-09,93,0,0
Territories,RSV,37,2023-09-16,92,1,1.1
Territories,RSV,38,2023-09-23,94,0,0
Territories,RSV,39,2023-09-30,125,0,0
Territories,RSV,40,2023-10-07,118,0,0
Territories,RSV,41,2023-10-14,114,0,0
Territories,RSV,42,2023-10-21,125,0,0
Territories,RSV,43,2023-10-28,114,0,0
Territories,RSV,44,2023-11-04,144,4,2.8
Territories,RSV,45,2023-11-11,125,8,6.4
Territories,RSV,46,2023-11-18,121,9,7.4
Territories,RSV,47,2023-11-25,132,15,11.4
Territories,RSV,48,2023-12-02,149,13,8.7
Territories,RSV,49,2023-12-09,261,18,6.9
Territories,RSV,50,2023-12-16,285,30,10.5
Territories,RSV,51,2023-12-23,277,17,6.1
Territories,RSV,52,2023-12-30,204,32,15.7
Territories,RSV,1,2024-01-06,248,34,13.7
Territories,RSV,2,2024-01-13,232,41,17.7
Territories,RSV,3,2024-01-20,140,28,20
Territories,RSV,4,2024-01-27,179,43,24
Territories,RSV,5,2024-02-03,132,32,24.2
Territories,RSV,6,2024-02-10,159,33,20.8
Territories,RSV,7,2024-02-17,145,40,27.6
Territories,RSV,8,2024-02-24,187,55,29.4
Territories,RSV,9,2024-03-02,166,44,26.5
Territories,RSV,10,2024-03-09,230,78,33.9
Territories,RSV,11,2024-03-16,228,48,21.1
Territories,RSV,12,2024-03-23,260,20,7.7
Territories,RSV,13,2024-03-30,228,25,11
Territories,RSV,14,2024-04-06,221,19,8.6
Territories,RSV,15,2024-04-13,234,18,7.7
Territories,RSV,16,2024-04-20,191,17,8.9
Territories,RSV,17,2024-04-27,201,18,9
Territories,RSV,18,2024-05-04,193,11,5.7
Territories,RSV,19,2024-05-11,213,11,5.2
Territories,RSV,20,2024-05-18,194,16,8.2
Territories,RSV,21,2024-05-25,184,6,3.3
Territories,RSV,22,2024-06-01,189,5,2.6
Territories,RSV,23,2024-06-08,176,2,1.1
Territories,RSV,24,2024-06-15,166,0,0
Territories,RSV,25,2024-06-22,168,0,0
Territories,RSV,26,2024-06-29,154,2,1.3
Territories,RSV,27,2024-07-06,117,1,0.9
Territories,RSV,28,2024-07-13,109,0,0
Territories,RSV,29,2024-07-20,111,0,0
Territories,RSV,30,2024-07-27,89,0,0
Territories,RSV,31,2024-08-03,102,1,1
Territories,RSV,32,2024-08-10,140,0,0
Territories,RSV,33,2024-08-17,65,0,0
Territories,RSV,34,2024-08-24,60,0,0
Territories,HPIV,35,2023-09-02,N/A,N/A,N/A
Territories,HPIV,36,2023-09-09,N/A,N/A,N/A
Territories,HPIV,37,2023-09-16,N/A,N/A,N/A
Territories,HPIV,38,2023-09-23,N/A,N/A,N/A
Territories,HPIV,39,2023-09-30,N/A,N/A,N/A
Territories,HPIV,40,2023-10-07,N/A,N/A,N/A
Territories,HPIV,41,2023-10-14,N/A,N/A,N/A
Territories,HPIV,42,2023-10-21,N/A,N/A,N/A
Territories,HPIV,43,2023-10-28,N/A,N/A,N/A
Territories,HPIV,44,2023-11-04,N/A,N/A,N/A
Territories,HPIV,45,2023-11-11,N/A,N/A,N/A
Territories,HPIV,46,2023-11-18,N/A,N/A,N/A
Territories,HPIV,47,2023-11-25,N/A,N/A,N/A
Territories,HPIV,48,2023-12-02,N/A,N/A,N/A
Territories,HPIV,49,2023-12-09,N/A,N/A,N/A
Territories,HPIV,50,2023-12-16,N/A,N/A,N/A
Territories,HPIV,51,2023-12-23,N/A,N/A,N/A
Territories,HPIV,52,2023-12-30,N/A,N/A,N/A
Territories,HPIV,1,2024-01-06,N/A,N/A,N/A
Territories,HPIV,2,2024-01-13,N/A,N/A,N/A
Territories,HPIV,3,2024-01-20,N/A,N/A,N/A
Territories,HPIV,4,2024-01-27,N/A,N/A,N/A
Territories,HPIV,5,2024-02-03,N/A,N/A,N/A
Territories,HPIV,6,2024-02-10,N/A,N/A,N/A
Territories,HPIV,7,2024-02-17,N/A,N/A,N/A
Territories,HPIV,8,2024-02-24,N/A,N/A,N/A
Territories,HPIV,9,2024-03-02,N/A,N/A,N/A
Territories,HPIV,10,2024-03-09,N/A,N/A,N/A
Territories,HPIV,11,2024-03-16,N/A,N/A,N/A
Territories,HPIV,12,2024-03-23,N/A,N/A,N/A
Territories,HPIV,13,2024-03-30,N/A,N/A,N/A
Territories,HPIV,14,2024-04-06,N/A,N/A,N/A
Territories,HPIV,15,2024-04-13,N/A,N/A,N/A
Territories,HPIV,16,2024-04-20,N/A,N/A,N/A
Territories,HPIV,17,2024-04-27,N/A,N/A,N/A
Territories,HPIV,18,2024-05-04,N/A,N/A,N/A
Territories,HPIV,19,2024-05-11,N/A,N/A,N/A
Territories,HPIV,20,2024-05-18,N/A,N/A,N/A
Territories,HPIV,21,2024-05-25,N/A,N/A,N/A
Territories,HPIV,22,2024-06-01,N/A,N/A,N/A
Territories,HPIV,23,2024-06-08,N/A,N/A,N/A
Territories,HPIV,24,2024-06-15,N/A,N/A,N/A
Territories,HPIV,25,2024-06-22,N/A,N/A,N/A
Territories,HPIV,26,2024-06-29,N/A,N/A,N/A
Territories,HPIV,27,2024-07-06,N/A,N/A,N/A
Territories,HPIV,28,2024-07-13,N/A,N/A,N/A
Territories,HPIV,29,2024-07-20,N/A,N/A,N/A
Territories,HPIV,30,2024-07-27,N/A,N/A,N/A
Territories,HPIV,31,2024-08-03,N/A,N/A,N/A
Territories,HPIV,32,2024-08-10,N/A,N/A,N/A
Territories,HPIV,33,2024-08-17,N/A,N/A,N/A
Territories,HPIV,34,2024-08-24,N/A,N/A,N/A
Territories,ADV,35,2023-09-02,N/A,N/A,N/A
Territories,ADV,36,2023-09-09,N/A,N/A,N/A
Territories,ADV,37,2023-09-16,N/A,N/A,N/A
Territories,ADV,38,2023-09-23,N/A,N/A,N/A
Territories,ADV,39,2023-09-30,N/A,N/A,N/A
Territories,ADV,40,2023-10-07,N/A,N/A,N/A
Territories,ADV,41,2023-10-14,N/A,N/A,N/A
Territories,ADV,42,2023-10-21,N/A,N/A,N/A
Territories,ADV,43,2023-10-28,N/A,N/A,N/A
Territories,ADV,44,2023-11-04,N/A,N/A,N/A
Territories,ADV,45,2023-11-11,N/A,N/A,N/A
Territories,ADV,46,2023-11-18,N/A,N/A,N/A
Territories,ADV,47,2023-11-25,N/A,N/A,N/A
Territories,ADV,48,2023-12-02,N/A,N/A,N/A
Territories,ADV,49,2023-12-09,N/A,N/A,N/A
Territories,ADV,50,2023-12-16,N/A,N/A,N/A
Territories,ADV,51,2023-12-23,N/A,N/A,N/A
Territories,ADV,52,2023-12-30,N/A,N/A,N/A
Territories,ADV,1,2024-01-06,N/A,N/A,N/A
Territories,ADV,2,2024-01-13,N/A,N/A,N/A
Territories,ADV,3,2024-01-20,N/A,N/A,N/A
Territories,ADV,4,2024-01-27,N/A,N/A,N/A
Territories,ADV,5,2024-02-03,N/A,N/A,N/A
Territories,ADV,6,2024-02-10,N/A,N/A,N/A
Territories,ADV,7,2024-02-17,N/A,N/A,N/A
Territories,ADV,8,2024-02-24,N/A,N/A,N/A
Territories,ADV,9,2024-03-02,N/A,N/A,N/A
Territories,ADV,10,2024-03-09,N/A,N/A,N/A
Territories,ADV,11,2024-03-16,N/A,N/A,N/A
Territories,ADV,12,2024-03-23,N/A,N/A,N/A
Territories,ADV,13,2024-03-30,N/A,N/A,N/A
Territories,ADV,14,2024-04-06,N/A,N/A,N/A
Territories,ADV,15,2024-04-13,N/A,N/A,N/A
Territories,ADV,16,2024-04-20,N/A,N/A,N/A
Territories,ADV,17,2024-04-27,N/A,N/A,N/A
Territories,ADV,18,2024-05-04,N/A,N/A,N/A
Territories,ADV,19,2024-05-11,N/A,N/A,N/A
Territories,ADV,20,2024-05-18,N/A,N/A,N/A
Territories,ADV,21,2024-05-25,N/A,N/A,N/A
Territories,ADV,22,2024-06-01,N/A,N/A,N/A
Territories,ADV,23,2024-06-08,N/A,N/A,N/A
Territories,ADV,24,2024-06-15,N/A,N/A,N/A
Territories,ADV,25,2024-06-22,N/A,N/A,N/A
Territories,ADV,26,2024-06-29,N/A,N/A,N/A
Territories,ADV,27,2024-07-06,N/A,N/A,N/A
Territories,ADV,28,2024-07-13,N/A,N/A,N/A
Territories,ADV,29,2024-07-20,N/A,N/A,N/A
Territories,ADV,30,2024-07-27,N/A,N/A,N/A
Territories,ADV,31,2024-08-03,N/A,N/A,N/A
Territories,ADV,32,2024-08-10,N/A,N/A,N/A
Territories,ADV,33,2024-08-17,N/A,N/A,N/A
Territories,ADV,34,2024-08-24,N/A,N/A,N/A
Territories,HMPV,35,2023-09-02,N/A,N/A,N/A
Territories,HMPV,36,2023-09-09,N/A,N/A,N/A
Territories,HMPV,37,2023-09-16,N/A,N/A,N/A
Territories,HMPV,38,2023-09-23,N/A,N/A,N/A
Territories,HMPV,39,2023-09-30,N/A,N/A,N/A
Territories,HMPV,40,2023-10-07,N/A,N/A,N/A
Territories,HMPV,41,2023-10-14,N/A,N/A,N/A
Territories,HMPV,42,2023-10-21,N/A,N/A,N/A
Territories,HMPV,43,2023-10-28,N/A,N/A,N/A
Territories,HMPV,44,2023-11-04,N/A,N/A,N/A
Territories,HMPV,45,2023-11-11,N/A,N/A,N/A
Territories,HMPV,46,2023-11-18,N/A,N/A,N/A
Territories,HMPV,47,2023-11-25,N/A,N/A,N/A
Territories,HMPV,48,2023-12-02,N/A,N/A,N/A
Territories,HMPV,49,2023-12-09,N/A,N/A,N/A
Territories,HMPV,50,2023-12-16,N/A,N/A,N/A
Territories,HMPV,51,2023-12-23,N/A,N/A,N/A
Territories,HMPV,52,2023-12-30,N/A,N/A,N/A
Territories,HMPV,1,2024-01-06,N/A,N/A,N/A
Territories,HMPV,2,2024-01-13,N/A,N/A,N/A
Territories,HMPV,3,2024-01-20,N/A,N/A,N/A
Territories,HMPV,4,2024-01-27,N/A,N/A,N/A
Territories,HMPV,5,2024-02-03,N/A,N/A,N/A
Territories,HMPV,6,2024-02-10,N/A,N/A,N/A
Territories,HMPV,7,2024-02-17,N/A,N/A,N/A
Territories,HMPV,8,2024-02-24,N/A,N/A,N/A
Territories,HMPV,9,2024-03-02,N/A,N/A,N/A
Territories,HMPV,10,2024-03-09,N/A,N/A,N/A
Territories,HMPV,11,2024-03-16,N/A,N/A,N/A
Territories,HMPV,12,2024-03-23,N/A,N/A,N/A
Territories,HMPV,13,2024-03-30,N/A,N/A,N/A
Territories,HMPV,14,2024-04-06,N/A,N/A,N/A
Territories,HMPV,15,2024-04-13,N/A,N/A,N/A
Territories,HMPV,16,2024-04-20,N/A,N/A,N/A
Territories,HMPV,17,2024-04-27,N/A,N/A,N/A
Territories,HMPV,18,2024-05-04,N/A,N/A,N/A
Territories,HMPV,19,2024-05-11,N/A,N/A,N/A
Territories,HMPV,20,2024-05-18,N/A,N/A,N/A
Territories,HMPV,21,2024-05-25,N/A,N/A,N/A
Territories,HMPV,22,2024-06-01,N/A,N/A,N/A
Territories,HMPV,23,2024-06-08,N/A,N/A,N/A
Territories,HMPV,24,2024-06-15,N/A,N/A,N/A
Territories,HMPV,25,2024-06-22,N/A,N/A,N/A
Territories,HMPV,26,2024-06-29,N/A,N/A,N/A
Territories,HMPV,27,2024-07-06,N/A,N/A,N/A
Territories,HMPV,28,2024-07-13,N/A,N/A,N/A
Territories,HMPV,29,2024-07-20,N/A,N/A,N/A
Territories,HMPV,30,2024-07-27,N/A,N/A,N/A
Territories,HMPV,31,2024-08-03,N/A,N/A,N/A
Territories,HMPV,32,2024-08-10,N/A,N/A,N/A
Territories,HMPV,33,2024-08-17,N/A,N/A,N/A
Territories,HMPV,34,2024-08-24,N/A,N/A,N/A
Territories,EV/RV,35,2023-09-02,N/A,N/A,N/A
Territories,EV/RV,36,2023-09-09,N/A,N/A,N/A
Territories,EV/RV,37,2023-09-16,N/A,N/A,N/A
Territories,EV/RV,38,2023-09-23,N/A,N/A,N/A
Territories,EV/RV,39,2023-09-30,N/A,N/A,N/A
Territories,EV/RV,40,2023-10-07,N/A,N/A,N/A
Territories,EV/RV,41,2023-10-14,N/A,N/A,N/A
Territories,EV/RV,42,2023-10-21,N/A,N/A,N/A
Territories,EV/RV,43,2023-10-28,N/A,N/A,N/A
Territories,EV/RV,44,2023-11-04,N/A,N/A,N/A
Territories,EV/RV,45,2023-11-11,N/A,N/A,N/A
Territories,EV/RV,46,2023-11-18,N/A,N/A,N/A
Territories,EV/RV,47,2023-11-25,N/A,N/A,N/A
Territories,EV/RV,48,2023-12-02,N/A,N/A,N/A
Territories,EV/RV,49,2023-12-09,N/A,N/A,N/A
Territories,EV/RV,50,2023-12-16,N/A,N/A,N/A
Territories,EV/RV,51,2023-12-23,N/A,N/A,N/A
Territories,EV/RV,52,2023-12-30,N/A,N/A,N/A
Territories,EV/RV,1,2024-01-06,N/A,N/A,N/A
Territories,EV/RV,2,2024-01-13,N/A,N/A,N/A
Territories,EV/RV,3,2024-01-20,N/A,N/A,N/A
Territories,EV/RV,4,2024-01-27,N/A,N/A,N/A
Territories,EV/RV,5,2024-02-03,N/A,N/A,N/A
Territories,EV/RV,6,2024-02-10,N/A,N/A,N/A
Territories,EV/RV,7,2024-02-17,N/A,N/A,N/A
Territories,EV/RV,8,2024-02-24,N/A,N/A,N/A
Territories,EV/RV,9,2024-03-02,N/A,N/A,N/A
Territories,EV/RV,10,2024-03-09,N/A,N/A,N/A
Territories,EV/RV,11,2024-03-16,N/A,N/A,N/A
Territories,EV/RV,12,2024-03-23,N/A,N/A,N/A
Territories,EV/RV,13,2024-03-30,N/A,N/A,N/A
Territories,EV/RV,14,2024-04-06,N/A,N/A,N/A
Territories,EV/RV,15,2024-04-13,N/A,N/A,N/A
Territories,EV/RV,16,2024-04-20,N/A,N/A,N/A
Territories,EV/RV,17,2024-04-27,N/A,N/A,N/A
Territories,EV/RV,18,2024-05-04,N/A,N/A,N/A
Territories,EV/RV,19,2024-05-11,N/A,N/A,N/A
Territories,EV/RV,20,2024-05-18,N/A,N/A,N/A
Territories,EV/RV,21,2024-05-25,N/A,N/A,N/A
Territories,EV/RV,22,2024-06-01,N/A,N/A,N/A
Territories,EV/RV,23,2024-06-08,N/A,N/A,N/A
Territories,EV/RV,24,2024-06-15,N/A,N/A,N/A
Territories,EV/RV,25,2024-06-22,N/A,N/A,N/A
Territories,EV/RV,26,2024-06-29,N/A,N/A,N/A
Territories,EV/RV,27,2024-07-06,N/A,N/A,N/A
Territories,EV/RV,28,2024-07-13,N/A,N/A,N/A
Territories,EV/RV,29,2024-07-20,N/A,N/A,N/A
Territories,EV/RV,30,2024-07-27,N/A,N/A,N/A
Territories,EV/RV,31,2024-08-03,N/A,N/A,N/A
Territories,EV/RV,32,2024-08-10,N/A,N/A,N/A
Territories,EV/RV,33,2024-08-17,N/A,N/A,N/A
Territories,EV/RV,34,2024-08-24,N/A,N/A,N/A
Territories,HCoV,35,2023-09-02,N/A,N/A,N/A
Territories,HCoV,36,2023-09-09,N/A,N/A,N/A
Territories,HCoV,37,2023-09-16,N/A,N/A,N/A
Territories,HCoV,38,2023-09-23,N/A,N/A,N/A
Territories,HCoV,39,2023-09-30,N/A,N/A,N/A
Territories,HCoV,40,2023-10-07,N/A,N/A,N/A
Territories,HCoV,41,2023-10-14,N/A,N/A,N/A
Territories,HCoV,42,2023-10-21,N/A,N/A,N/A
Territories,HCoV,43,2023-10-28,N/A,N/A,N/A
Territories,HCoV,44,2023-11-04,N/A,N/A,N/A
Territories,HCoV,45,2023-11-11,N/A,N/A,N/A
Territories,HCoV,46,2023-11-18,N/A,N/A,N/A
Territories,HCoV,47,2023-11-25,N/A,N/A,N/A
Territories,HCoV,48,2023-12-02,N/A,N/A,N/A
Territories,HCoV,49,2023-12-09,N/A,N/A,N/A
Territories,HCoV,50,2023-12-16,N/A,N/A,N/A
Territories,HCoV,51,2023-12-23,N/A,N/A,N/A
Territories,HCoV,52,2023-12-30,N/A,N/A,N/A
Territories,HCoV,1,2024-01-06,N/A,N/A,N/A
Territories,HCoV,2,2024-01-13,N/A,N/A,N/A
Territories,HCoV,3,2024-01-20,N/A,N/A,N/A
